2024-03-28 15:17:14,664 INFO    StreamThr :62153 [internal.py:wandb_internal():86] W&B internal server running at pid: 62153, started at: 2024-03-28 15:17:14.664159
2024-03-28 15:17:14,665 DEBUG   HandlerThread:62153 [handler.py:handle_request():146] handle_request: status
2024-03-28 15:17:14,673 INFO    WriterThread:62153 [datastore.py:open_for_write():87] open: /home/yujustin/SSD/DeepUL294Proj/DUL294P/wandb/run-20240328_151714-sn2r0hye/run-sn2r0hye.wandb
2024-03-28 15:17:14,674 DEBUG   SenderThread:62153 [sender.py:send():379] send: header
2024-03-28 15:17:14,678 DEBUG   SenderThread:62153 [sender.py:send():379] send: run
2024-03-28 15:17:15,075 INFO    SenderThread:62153 [dir_watcher.py:__init__():211] watching files in: /home/yujustin/SSD/DeepUL294Proj/DUL294P/wandb/run-20240328_151714-sn2r0hye/files
2024-03-28 15:17:15,076 INFO    SenderThread:62153 [sender.py:_start_run_threads():1124] run started: sn2r0hye with start time 1711664234.672721
2024-03-28 15:17:15,077 DEBUG   HandlerThread:62153 [handler.py:handle_request():146] handle_request: check_version
2024-03-28 15:17:15,077 DEBUG   SenderThread:62153 [sender.py:send_request():406] send_request: check_version
2024-03-28 15:17:15,138 DEBUG   HandlerThread:62153 [handler.py:handle_request():146] handle_request: run_start
2024-03-28 15:17:15,146 DEBUG   HandlerThread:62153 [system_info.py:__init__():26] System info init
2024-03-28 15:17:15,146 DEBUG   HandlerThread:62153 [system_info.py:__init__():41] System info init done
2024-03-28 15:17:15,146 INFO    HandlerThread:62153 [system_monitor.py:start():194] Starting system monitor
2024-03-28 15:17:15,146 INFO    SystemMonitor:62153 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-03-28 15:17:15,146 INFO    HandlerThread:62153 [system_monitor.py:probe():214] Collecting system info
2024-03-28 15:17:15,146 INFO    SystemMonitor:62153 [interfaces.py:start():190] Started cpu monitoring
2024-03-28 15:17:15,147 INFO    SystemMonitor:62153 [interfaces.py:start():190] Started disk monitoring
2024-03-28 15:17:15,147 INFO    SystemMonitor:62153 [interfaces.py:start():190] Started gpu monitoring
2024-03-28 15:17:15,147 INFO    SystemMonitor:62153 [interfaces.py:start():190] Started memory monitoring
2024-03-28 15:17:15,147 INFO    SystemMonitor:62153 [interfaces.py:start():190] Started network monitoring
2024-03-28 15:17:15,157 DEBUG   HandlerThread:62153 [system_info.py:probe():150] Probing system
2024-03-28 15:17:15,158 DEBUG   HandlerThread:62153 [system_info.py:_probe_git():135] Probing git
2024-03-28 15:17:15,162 DEBUG   HandlerThread:62153 [system_info.py:_probe_git():143] Probing git done
2024-03-28 15:17:15,162 DEBUG   HandlerThread:62153 [system_info.py:probe():198] Probing system done
