2024-03-28 15:59:36,294 INFO    StreamThr :11394 [internal.py:wandb_internal():86] W&B internal server running at pid: 11394, started at: 2024-03-28 15:59:36.294211
2024-03-28 15:59:36,295 DEBUG   HandlerThread:11394 [handler.py:handle_request():146] handle_request: status
2024-03-28 15:59:36,296 INFO    WriterThread:11394 [datastore.py:open_for_write():87] open: /home/yujustin/SSD/DeepUL294Proj/DUL294P/wandb/run-20240328_155936-gwpesj3p/run-gwpesj3p.wandb
2024-03-28 15:59:36,296 DEBUG   SenderThread:11394 [sender.py:send():379] send: header
2024-03-28 15:59:36,297 DEBUG   SenderThread:11394 [sender.py:send():379] send: run
2024-03-28 15:59:36,573 INFO    SenderThread:11394 [dir_watcher.py:__init__():211] watching files in: /home/yujustin/SSD/DeepUL294Proj/DUL294P/wandb/run-20240328_155936-gwpesj3p/files
2024-03-28 15:59:36,573 INFO    SenderThread:11394 [sender.py:_start_run_threads():1124] run started: gwpesj3p with start time 1711666776.294062
2024-03-28 15:59:36,577 DEBUG   HandlerThread:11394 [handler.py:handle_request():146] handle_request: check_version
2024-03-28 15:59:36,577 DEBUG   SenderThread:11394 [sender.py:send_request():406] send_request: check_version
2024-03-28 15:59:36,621 DEBUG   HandlerThread:11394 [handler.py:handle_request():146] handle_request: run_start
2024-03-28 15:59:36,627 DEBUG   HandlerThread:11394 [system_info.py:__init__():26] System info init
2024-03-28 15:59:36,627 DEBUG   HandlerThread:11394 [system_info.py:__init__():41] System info init done
2024-03-28 15:59:36,627 INFO    HandlerThread:11394 [system_monitor.py:start():194] Starting system monitor
2024-03-28 15:59:36,628 INFO    SystemMonitor:11394 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-03-28 15:59:36,628 INFO    HandlerThread:11394 [system_monitor.py:probe():214] Collecting system info
2024-03-28 15:59:36,628 INFO    SystemMonitor:11394 [interfaces.py:start():190] Started cpu monitoring
2024-03-28 15:59:36,628 INFO    SystemMonitor:11394 [interfaces.py:start():190] Started disk monitoring
2024-03-28 15:59:36,629 INFO    SystemMonitor:11394 [interfaces.py:start():190] Started gpu monitoring
2024-03-28 15:59:36,629 INFO    SystemMonitor:11394 [interfaces.py:start():190] Started memory monitoring
2024-03-28 15:59:36,629 INFO    SystemMonitor:11394 [interfaces.py:start():190] Started network monitoring
2024-03-28 15:59:36,638 DEBUG   HandlerThread:11394 [system_info.py:probe():150] Probing system
2024-03-28 15:59:36,640 DEBUG   HandlerThread:11394 [system_info.py:_probe_git():135] Probing git
2024-03-28 15:59:36,643 DEBUG   HandlerThread:11394 [system_info.py:_probe_git():143] Probing git done
